round,overall_pick,team_id,player_id
1,1,SAN1,D20270021
1,2,OKL,D20270074
1,3,BOS,D20270014
1,4,ELP,D20270062
1,5,SAN,D20270030
1,6,MEM,D20270026
1,7,ALB,D20270053
1,8,DAL,D20270035
1,9,NEW,D20270059
1,10,LAS,D20270025
1,11,CHA,D20270069
1,12,SEA,D20270075
2,13,SAN1,D20270068
2,14,OKL,D20270024
2,15,BOS,D20270065
2,16,ELP,D20270060
2,17,SAN,D20270023
2,18,MEM,D20270071
2,19,ALB,D20270043
2,20,DAL,D20270058
2,21,NEW,D20270042
2,22,LAS,D20270070
2,23,CHA,D20270072
2,24,SEA,D20270006
3,25,SAN1,D20270051
3,26,OKL,D20270034
3,27,BOS,D20270002
3,28,ELP,D20270038
3,29,SAN,D20270066
3,30,MEM,D20270064
3,31,ALB,D20270003
3,32,DAL,D20270022
3,33,NEW,D20270040
3,34,LAS,D20270018
3,35,CHA,D20270020
3,36,SEA,D20270001
